instant,dteday,hr,weathersit,temp,hum,windspeed,cnt_x,season,yr,mnth,holiday,weekday,workingday,cnt_y
13734,2012-07-31,10:00:00,Clear/Partly Cloudy,29.52,66.0,0.0,227,Fall,2012,July,0,Tuesday,1,7216
13735,2012-07-31,11:00:00,Clear/Partly Cloudy,31.16,57.99999999999999,0.0,224,Fall,2012,July,0,Tuesday,1,7216
13736,2012-07-31,12:00:00,Clear/Partly Cloudy,32.800000000000004,46.0,0.0,248,Fall,2012,July,0,Tuesday,1,7216
13737,2012-07-31,13:00:00,Clear/Partly Cloudy,32.800000000000004,55.00000000000001,19.0012,288,Fall,2012,July,0,Tuesday,1,7216
13738,2012-07-31,14:00:00,Clear/Partly Cloudy,32.800000000000004,55.00000000000001,19.0012,260,Fall,2012,July,0,Tuesday,1,7216
13739,2012-07-31,15:00:00,Clear/Partly Cloudy,31.16,62.0,8.9981,144,Fall,2012,July,0,Tuesday,1,7216
13740,2012-07-31,16:00:00,Clear/Partly Cloudy,31.16,57.99999999999999,15.001299999999999,402,Fall,2012,July,0,Tuesday,1,7216
13741,2012-07-31,17:00:00,Clear/Partly Cloudy,31.98,52.0,15.001299999999999,820,Fall,2012,July,0,Tuesday,1,7216
13742,2012-07-31,18:00:00,Clear/Partly Cloudy,31.16,55.00000000000001,19.0012,857,Fall,2012,July,0,Tuesday,1,7216
13743,2012-07-31,19:00:00,Light Snow/Rain,30.34,62.0,23.9994,614,Fall,2012,July,0,Tuesday,1,7216
13744,2012-07-31,20:00:00,Light Snow/Rain,28.7,70.0,12.998000000000001,452,Fall,2012,July,0,Tuesday,1,7216
13745,2012-07-31,21:00:00,Clear/Partly Cloudy,27.880000000000003,79.0,12.998000000000001,352,Fall,2012,July,0,Tuesday,1,7216
13746,2012-07-31,22:00:00,Clear/Partly Cloudy,27.880000000000003,74.0,16.997899999999998,257,Fall,2012,July,0,Tuesday,1,7216
13747,2012-07-31,23:00:00,Cloudy,27.060000000000002,83.0,11.0014,147,Fall,2012,July,0,Tuesday,1,7216
13748,2012-08-01,00:00:00,Clear/Partly Cloudy,27.880000000000003,79.0,11.0014,47,Fall,2012,August,0,Wednesday,1,7580
13749,2012-08-01,01:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,6.0032,33,Fall,2012,August,0,Wednesday,1,7580
13750,2012-08-01,02:00:00,Clear/Partly Cloudy,26.240000000000002,83.0,7.0015,13,Fall,2012,August,0,Wednesday,1,7580
13751,2012-08-01,03:00:00,Clear/Partly Cloudy,26.240000000000002,83.0,7.0015,7,Fall,2012,August,0,Wednesday,1,7580
13752,2012-08-01,04:00:00,Cloudy,26.240000000000002,78.0,8.9981,4,Fall,2012,August,0,Wednesday,1,7580
13753,2012-08-01,05:00:00,Cloudy,26.240000000000002,78.0,8.9981,49,Fall,2012,August,0,Wednesday,1,7580
13754,2012-08-01,06:00:00,Clear/Partly Cloudy,26.240000000000002,78.0,8.9981,185,Fall,2012,August,0,Wednesday,1,7580
13755,2012-08-01,07:00:00,Cloudy,26.240000000000002,83.0,8.9981,487,Fall,2012,August,0,Wednesday,1,7580
13756,2012-08-01,08:00:00,Cloudy,27.060000000000002,78.0,12.998000000000001,681,Fall,2012,August,0,Wednesday,1,7580
13757,2012-08-01,09:00:00,Cloudy,27.880000000000003,74.0,6.0032,350,Fall,2012,August,0,Wednesday,1,7580
13758,2012-08-01,10:00:00,Clear/Partly Cloudy,29.52,66.0,6.0032,236,Fall,2012,August,0,Wednesday,1,7580
13759,2012-08-01,11:00:00,Clear/Partly Cloudy,31.16,57.99999999999999,6.0032,234,Fall,2012,August,0,Wednesday,1,7580
13760,2012-08-01,12:00:00,Clear/Partly Cloudy,32.800000000000004,49.0,7.0015,284,Fall,2012,August,0,Wednesday,1,7580
13761,2012-08-01,13:00:00,Clear/Partly Cloudy,32.800000000000004,52.0,11.0014,280,Fall,2012,August,0,Wednesday,1,7580
13762,2012-08-01,14:00:00,Clear/Partly Cloudy,33.62,46.0,11.0014,263,Fall,2012,August,0,Wednesday,1,7580
13763,2012-08-01,15:00:00,Clear/Partly Cloudy,33.62,46.0,11.0014,295,Fall,2012,August,0,Wednesday,1,7580
13764,2012-08-01,16:00:00,Clear/Partly Cloudy,32.800000000000004,55.00000000000001,19.0012,479,Fall,2012,August,0,Wednesday,1,7580
13765,2012-08-01,17:00:00,Clear/Partly Cloudy,32.800000000000004,49.0,11.0014,837,Fall,2012,August,0,Wednesday,1,7580
13766,2012-08-01,18:00:00,Light Snow/Rain,31.16,62.0,15.001299999999999,891,Fall,2012,August,0,Wednesday,1,7580
13767,2012-08-01,19:00:00,Clear/Partly Cloudy,30.34,66.0,16.997899999999998,652,Fall,2012,August,0,Wednesday,1,7580
13768,2012-08-01,20:00:00,Clear/Partly Cloudy,30.34,66.0,11.0014,513,Fall,2012,August,0,Wednesday,1,7580
13769,2012-08-01,21:00:00,Clear/Partly Cloudy,29.52,70.0,8.9981,320,Fall,2012,August,0,Wednesday,1,7580
13770,2012-08-01,22:00:00,Clear/Partly Cloudy,29.52,70.0,7.0015,288,Fall,2012,August,0,Wednesday,1,7580
13771,2012-08-01,23:00:00,Clear/Partly Cloudy,28.7,74.0,0.0,152,Fall,2012,August,0,Wednesday,1,7580
13772,2012-08-02,00:00:00,Clear/Partly Cloudy,28.7,74.0,0.0,63,Fall,2012,August,0,Thursday,1,7261
13773,2012-08-02,01:00:00,Clear/Partly Cloudy,27.880000000000003,79.0,7.0015,42,Fall,2012,August,0,Thursday,1,7261
13774,2012-08-02,02:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,6.0032,11,Fall,2012,August,0,Thursday,1,7261
13775,2012-08-02,03:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,0.0,6,Fall,2012,August,0,Thursday,1,7261
13776,2012-08-02,04:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,0.0,9,Fall,2012,August,0,Thursday,1,7261
13777,2012-08-02,05:00:00,Clear/Partly Cloudy,27.060000000000002,89.0,8.9981,41,Fall,2012,August,0,Thursday,1,7261
13778,2012-08-02,06:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,0.0,183,Fall,2012,August,0,Thursday,1,7261
13779,2012-08-02,07:00:00,Clear/Partly Cloudy,28.7,79.0,0.0,473,Fall,2012,August,0,Thursday,1,7261
13780,2012-08-02,08:00:00,Clear/Partly Cloudy,29.52,74.0,7.0015,739,Fall,2012,August,0,Thursday,1,7261
13781,2012-08-02,09:00:00,Clear/Partly Cloudy,31.16,66.0,7.0015,343,Fall,2012,August,0,Thursday,1,7261
13782,2012-08-02,10:00:00,Clear/Partly Cloudy,32.800000000000004,55.00000000000001,0.0,181,Fall,2012,August,0,Thursday,1,7261
13783,2012-08-02,11:00:00,Clear/Partly Cloudy,33.62,52.0,7.0015,226,Fall,2012,August,0,Thursday,1,7261
13784,2012-08-02,12:00:00,Clear/Partly Cloudy,34.44,44.0,8.9981,286,Fall,2012,August,0,Thursday,1,7261
13785,2012-08-02,13:00:00,Clear/Partly Cloudy,35.26,44.0,15.001299999999999,310,Fall,2012,August,0,Thursday,1,7261
13786,2012-08-02,14:00:00,Clear/Partly Cloudy,35.26,41.0,8.9981,225,Fall,2012,August,0,Thursday,1,7261
13787,2012-08-02,15:00:00,Clear/Partly Cloudy,31.98,62.0,31.0009,270,Fall,2012,August,0,Thursday,1,7261
13788,2012-08-02,16:00:00,Clear/Partly Cloudy,33.62,46.0,12.998000000000001,406,Fall,2012,August,0,Thursday,1,7261
13789,2012-08-02,17:00:00,Clear/Partly Cloudy,33.62,52.0,16.997899999999998,865,Fall,2012,August,0,Thursday,1,7261
13790,2012-08-02,18:00:00,Clear/Partly Cloudy,32.800000000000004,59.0,15.001299999999999,767,Fall,2012,August,0,Thursday,1,7261
13791,2012-08-02,19:00:00,Clear/Partly Cloudy,32.800000000000004,63.0,11.0014,607,Fall,2012,August,0,Thursday,1,7261
13792,2012-08-02,20:00:00,Clear/Partly Cloudy,31.98,66.0,0.0,427,Fall,2012,August,0,Thursday,1,7261
13793,2012-08-02,21:00:00,Clear/Partly Cloudy,31.16,66.0,15.001299999999999,342,Fall,2012,August,0,Thursday,1,7261
13794,2012-08-02,22:00:00,Clear/Partly Cloudy,30.34,70.0,12.998000000000001,262,Fall,2012,August,0,Thursday,1,7261
13795,2012-08-02,23:00:00,Clear/Partly Cloudy,29.52,70.0,16.997899999999998,177,Fall,2012,August,0,Thursday,1,7261
13796,2012-08-03,00:00:00,Clear/Partly Cloudy,29.52,70.0,12.998000000000001,71,Fall,2012,August,0,Friday,1,7175
13797,2012-08-03,01:00:00,Clear/Partly Cloudy,28.7,74.0,12.998000000000001,43,Fall,2012,August,0,Friday,1,7175
13798,2012-08-03,02:00:00,Clear/Partly Cloudy,27.880000000000003,79.0,15.001299999999999,14,Fall,2012,August,0,Friday,1,7175
13799,2012-08-03,03:00:00,Clear/Partly Cloudy,27.880000000000003,79.0,15.001299999999999,6,Fall,2012,August,0,Friday,1,7175
13800,2012-08-03,04:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,16.997899999999998,12,Fall,2012,August,0,Friday,1,7175
13801,2012-08-03,05:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,11.0014,37,Fall,2012,August,0,Friday,1,7175
13802,2012-08-03,06:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,15.001299999999999,163,Fall,2012,August,0,Friday,1,7175
13803,2012-08-03,07:00:00,Clear/Partly Cloudy,28.7,74.0,7.0015,421,Fall,2012,August,0,Friday,1,7175
13804,2012-08-03,08:00:00,Clear/Partly Cloudy,29.52,70.0,8.9981,668,Fall,2012,August,0,Friday,1,7175
13805,2012-08-03,09:00:00,Cloudy,30.34,66.0,7.0015,396,Fall,2012,August,0,Friday,1,7175
13806,2012-08-03,10:00:00,Cloudy,32.800000000000004,52.0,12.998000000000001,249,Fall,2012,August,0,Friday,1,7175
13807,2012-08-03,11:00:00,Cloudy,34.44,49.0,19.0012,263,Fall,2012,August,0,Friday,1,7175
13808,2012-08-03,12:00:00,Cloudy,35.26,50.0,19.999499999999998,338,Fall,2012,August,0,Friday,1,7175
13809,2012-08-03,13:00:00,Cloudy,35.26,47.0,19.0012,345,Fall,2012,August,0,Friday,1,7175
13810,2012-08-03,14:00:00,Cloudy,35.26,44.0,16.997899999999998,331,Fall,2012,August,0,Friday,1,7175
13811,2012-08-03,15:00:00,Clear/Partly Cloudy,36.08,42.0,16.997899999999998,380,Fall,2012,August,0,Friday,1,7175
13812,2012-08-03,16:00:00,Cloudy,35.26,41.0,15.001299999999999,492,Fall,2012,August,0,Friday,1,7175
13813,2012-08-03,17:00:00,Cloudy,34.44,53.0,19.0012,741,Fall,2012,August,0,Friday,1,7175
13814,2012-08-03,18:00:00,Cloudy,33.62,59.0,16.997899999999998,671,Fall,2012,August,0,Friday,1,7175
13815,2012-08-03,19:00:00,Cloudy,32.800000000000004,63.0,15.001299999999999,469,Fall,2012,August,0,Friday,1,7175
13816,2012-08-03,20:00:00,Cloudy,31.98,66.0,15.001299999999999,389,Fall,2012,August,0,Friday,1,7175
13817,2012-08-03,21:00:00,Cloudy,31.16,66.0,12.998000000000001,278,Fall,2012,August,0,Friday,1,7175
13818,2012-08-03,22:00:00,Clear/Partly Cloudy,31.16,70.0,16.997899999999998,202,Fall,2012,August,0,Friday,1,7175
13819,2012-08-03,23:00:00,Clear/Partly Cloudy,30.34,79.0,8.9981,196,Fall,2012,August,0,Friday,1,7175
13820,2012-08-04,00:00:00,Clear/Partly Cloudy,30.34,79.0,11.0014,161,Fall,2012,August,0,Saturday,0,6824
13821,2012-08-04,01:00:00,Clear/Partly Cloudy,29.52,84.0,12.998000000000001,122,Fall,2012,August,0,Saturday,0,6824
13822,2012-08-04,02:00:00,Clear/Partly Cloudy,29.52,84.0,8.9981,84,Fall,2012,August,0,Saturday,0,6824
13823,2012-08-04,03:00:00,Clear/Partly Cloudy,29.52,84.0,8.9981,30,Fall,2012,August,0,Saturday,0,6824
13824,2012-08-04,04:00:00,Clear/Partly Cloudy,29.52,79.0,12.998000000000001,13,Fall,2012,August,0,Saturday,0,6824
13825,2012-08-04,05:00:00,Clear/Partly Cloudy,28.7,84.0,15.001299999999999,17,Fall,2012,August,0,Saturday,0,6824
13826,2012-08-04,06:00:00,Clear/Partly Cloudy,28.7,84.0,15.001299999999999,49,Fall,2012,August,0,Saturday,0,6824
13827,2012-08-04,07:00:00,Clear/Partly Cloudy,29.52,77.0,11.0014,67,Fall,2012,August,0,Saturday,0,6824
13828,2012-08-04,08:00:00,Clear/Partly Cloudy,30.34,72.0,12.998000000000001,181,Fall,2012,August,0,Saturday,0,6824
13829,2012-08-04,09:00:00,Clear/Partly Cloudy,31.98,65.0,15.001299999999999,278,Fall,2012,August,0,Saturday,0,6824
13830,2012-08-04,10:00:00,Clear/Partly Cloudy,33.62,56.99999999999999,12.998000000000001,396,Fall,2012,August,0,Saturday,0,6824
13831,2012-08-04,11:00:00,Clear/Partly Cloudy,35.26,47.0,16.997899999999998,470,Fall,2012,August,0,Saturday,0,6824
13832,2012-08-04,12:00:00,Clear/Partly Cloudy,35.26,40.0,23.9994,547,Fall,2012,August,0,Saturday,0,6824
13833,2012-08-04,13:00:00,Clear/Partly Cloudy,36.08,42.0,19.999499999999998,527,Fall,2012,August,0,Saturday,0,6824
13834,2012-08-04,14:00:00,Clear/Partly Cloudy,36.08,40.0,26.0027,472,Fall,2012,August,0,Saturday,0,6824
13835,2012-08-04,15:00:00,Clear/Partly Cloudy,36.08,42.0,27.999299999999998,489,Fall,2012,August,0,Saturday,0,6824
13836,2012-08-04,16:00:00,Clear/Partly Cloudy,36.9,39.0,19.999499999999998,450,Fall,2012,August,0,Saturday,0,6824
13837,2012-08-04,17:00:00,Clear/Partly Cloudy,36.08,37.0,19.999499999999998,492,Fall,2012,August,0,Saturday,0,6824
13838,2012-08-04,18:00:00,Clear/Partly Cloudy,35.26,41.0,22.0028,490,Fall,2012,August,0,Saturday,0,6824
13839,2012-08-04,19:00:00,Clear/Partly Cloudy,33.62,52.0,23.9994,397,Fall,2012,August,0,Saturday,0,6824
13840,2012-08-04,20:00:00,Clear/Partly Cloudy,33.62,52.0,19.999499999999998,312,Fall,2012,August,0,Saturday,0,6824
13841,2012-08-04,21:00:00,Clear/Partly Cloudy,32.800000000000004,59.0,16.997899999999998,289,Fall,2012,August,0,Saturday,0,6824
13842,2012-08-04,22:00:00,Clear/Partly Cloudy,31.16,66.0,19.0012,269,Fall,2012,August,0,Saturday,0,6824
13843,2012-08-04,23:00:00,Clear/Partly Cloudy,31.16,66.0,19.999499999999998,222,Fall,2012,August,0,Saturday,0,6824
13844,2012-08-05,00:00:00,Clear/Partly Cloudy,30.34,70.0,19.0012,153,Fall,2012,August,0,Sunday,0,5464
13845,2012-08-05,01:00:00,Clear/Partly Cloudy,30.34,70.0,16.997899999999998,87,Fall,2012,August,0,Sunday,0,5464
13846,2012-08-05,02:00:00,Clear/Partly Cloudy,30.34,70.0,19.999499999999998,73,Fall,2012,August,0,Sunday,0,5464
13847,2012-08-05,03:00:00,Clear/Partly Cloudy,29.52,74.0,16.997899999999998,41,Fall,2012,August,0,Sunday,0,5464
13848,2012-08-05,04:00:00,Clear/Partly Cloudy,29.52,74.0,16.997899999999998,14,Fall,2012,August,0,Sunday,0,5464
13849,2012-08-05,05:00:00,Clear/Partly Cloudy,29.52,74.0,16.997899999999998,19,Fall,2012,August,0,Sunday,0,5464
13850,2012-08-05,06:00:00,Clear/Partly Cloudy,29.52,79.0,16.997899999999998,19,Fall,2012,August,0,Sunday,0,5464
13851,2012-08-05,07:00:00,Clear/Partly Cloudy,30.34,74.0,19.999499999999998,68,Fall,2012,August,0,Sunday,0,5464
13852,2012-08-05,08:00:00,Clear/Partly Cloudy,31.16,66.0,22.0028,108,Fall,2012,August,0,Sunday,0,5464
13853,2012-08-05,09:00:00,Clear/Partly Cloudy,32.800000000000004,59.0,23.9994,229,Fall,2012,August,0,Sunday,0,5464
13854,2012-08-05,10:00:00,Clear/Partly Cloudy,32.800000000000004,59.0,27.999299999999998,364,Fall,2012,August,0,Sunday,0,5464
13855,2012-08-05,11:00:00,Clear/Partly Cloudy,33.62,56.00000000000001,27.999299999999998,437,Fall,2012,August,0,Sunday,0,5464
13856,2012-08-05,12:00:00,Clear/Partly Cloudy,35.26,47.0,35.0008,491,Fall,2012,August,0,Sunday,0,5464
13857,2012-08-05,13:00:00,Clear/Partly Cloudy,36.08,44.0,31.0009,523,Fall,2012,August,0,Sunday,0,5464
13858,2012-08-05,14:00:00,Clear/Partly Cloudy,36.9,42.0,31.0009,526,Fall,2012,August,0,Sunday,0,5464
13859,2012-08-05,15:00:00,Clear/Partly Cloudy,36.9,37.0,35.0008,450,Fall,2012,August,0,Sunday,0,5464
13860,2012-08-05,16:00:00,Clear/Partly Cloudy,33.62,46.0,16.997899999999998,421,Fall,2012,August,0,Sunday,0,5464
13861,2012-08-05,17:00:00,Clear/Partly Cloudy,33.62,46.0,16.997899999999998,382,Fall,2012,August,0,Sunday,0,5464
13862,2012-08-05,18:00:00,Light Snow/Rain,28.7,74.0,8.9981,229,Fall,2012,August,0,Sunday,0,5464
13863,2012-08-05,19:00:00,Clear/Partly Cloudy,28.7,84.0,15.001299999999999,185,Fall,2012,August,0,Sunday,0,5464
13864,2012-08-05,20:00:00,Clear/Partly Cloudy,28.7,84.0,7.0015,193,Fall,2012,August,0,Sunday,0,5464
13865,2012-08-05,21:00:00,Clear/Partly Cloudy,29.52,79.0,7.0015,208,Fall,2012,August,0,Sunday,0,5464
13866,2012-08-05,22:00:00,Clear/Partly Cloudy,29.52,79.0,6.0032,157,Fall,2012,August,0,Sunday,0,5464
13867,2012-08-05,23:00:00,Cloudy,29.52,79.0,11.0014,87,Fall,2012,August,0,Sunday,0,5464
13868,2012-08-06,00:00:00,Cloudy,29.52,79.0,0.0,33,Fall,2012,August,0,Monday,1,7013
13869,2012-08-06,01:00:00,Clear/Partly Cloudy,29.52,79.0,6.0032,11,Fall,2012,August,0,Monday,1,7013
13870,2012-08-06,02:00:00,Cloudy,29.52,79.0,8.9981,5,Fall,2012,August,0,Monday,1,7013
13871,2012-08-06,03:00:00,Light Snow/Rain,29.52,79.0,6.0032,5,Fall,2012,August,0,Monday,1,7013
13872,2012-08-06,04:00:00,Cloudy,29.52,74.0,8.9981,11,Fall,2012,August,0,Monday,1,7013
13873,2012-08-06,05:00:00,Clear/Partly Cloudy,28.7,79.0,12.998000000000001,25,Fall,2012,August,0,Monday,1,7013
13874,2012-08-06,06:00:00,Cloudy,28.7,79.0,15.001299999999999,141,Fall,2012,August,0,Monday,1,7013
13875,2012-08-06,07:00:00,Light Snow/Rain,29.52,70.0,12.998000000000001,407,Fall,2012,August,0,Monday,1,7013
13876,2012-08-06,08:00:00,Cloudy,28.7,79.0,0.0,605,Fall,2012,August,0,Monday,1,7013
13877,2012-08-06,09:00:00,Light Snow/Rain,28.7,79.0,11.0014,276,Fall,2012,August,0,Monday,1,7013
13878,2012-08-06,10:00:00,Clear/Partly Cloudy,30.34,70.0,15.001299999999999,213,Fall,2012,August,0,Monday,1,7013
13879,2012-08-06,11:00:00,Clear/Partly Cloudy,31.16,66.0,8.9981,260,Fall,2012,August,0,Monday,1,7013
13880,2012-08-06,12:00:00,Cloudy,31.98,55.00000000000001,6.0032,285,Fall,2012,August,0,Monday,1,7013
13881,2012-08-06,13:00:00,Clear/Partly Cloudy,32.800000000000004,49.0,15.001299999999999,289,Fall,2012,August,0,Monday,1,7013
13882,2012-08-06,14:00:00,Clear/Partly Cloudy,33.62,46.0,0.0,287,Fall,2012,August,0,Monday,1,7013
13883,2012-08-06,15:00:00,Clear/Partly Cloudy,33.62,46.0,8.9981,274,Fall,2012,August,0,Monday,1,7013
13884,2012-08-06,16:00:00,Clear/Partly Cloudy,34.44,41.0,7.0015,451,Fall,2012,August,0,Monday,1,7013
13885,2012-08-06,17:00:00,Clear/Partly Cloudy,33.62,41.0,0.0,858,Fall,2012,August,0,Monday,1,7013
13886,2012-08-06,18:00:00,Clear/Partly Cloudy,33.62,41.0,8.9981,843,Fall,2012,August,0,Monday,1,7013
13887,2012-08-06,19:00:00,Clear/Partly Cloudy,31.98,59.0,12.998000000000001,640,Fall,2012,August,0,Monday,1,7013
13888,2012-08-06,20:00:00,Clear/Partly Cloudy,31.16,66.0,11.0014,457,Fall,2012,August,0,Monday,1,7013
13889,2012-08-06,21:00:00,Clear/Partly Cloudy,30.34,70.0,12.998000000000001,317,Fall,2012,August,0,Monday,1,7013
13890,2012-08-06,22:00:00,Clear/Partly Cloudy,30.34,70.0,6.0032,207,Fall,2012,August,0,Monday,1,7013
13891,2012-08-06,23:00:00,Clear/Partly Cloudy,29.52,74.0,12.998000000000001,113,Fall,2012,August,0,Monday,1,7013
13892,2012-08-07,00:00:00,Clear/Partly Cloudy,28.7,84.0,12.998000000000001,47,Fall,2012,August,0,Tuesday,1,7273
13893,2012-08-07,01:00:00,Clear/Partly Cloudy,28.7,84.0,8.9981,18,Fall,2012,August,0,Tuesday,1,7273
13894,2012-08-07,02:00:00,Clear/Partly Cloudy,28.7,84.0,8.9981,13,Fall,2012,August,0,Tuesday,1,7273
13895,2012-08-07,03:00:00,Clear/Partly Cloudy,28.7,84.0,0.0,6,Fall,2012,August,0,Tuesday,1,7273
13896,2012-08-07,04:00:00,Clear/Partly Cloudy,27.880000000000003,83.0,8.9981,9,Fall,2012,August,0,Tuesday,1,7273
13897,2012-08-07,05:00:00,Clear/Partly Cloudy,28.7,79.0,7.0015,36,Fall,2012,August,0,Tuesday,1,7273
13898,2012-08-07,06:00:00,Cloudy,28.7,79.0,12.998000000000001,179,Fall,2012,August,0,Tuesday,1,7273
13899,2012-08-07,07:00:00,Cloudy,28.7,74.0,8.9981,502,Fall,2012,August,0,Tuesday,1,7273
13900,2012-08-07,08:00:00,Cloudy,28.7,70.0,11.0014,705,Fall,2012,August,0,Tuesday,1,7273
13901,2012-08-07,09:00:00,Cloudy,28.7,74.0,8.9981,327,Fall,2012,August,0,Tuesday,1,7273
13902,2012-08-07,10:00:00,Cloudy,30.34,70.0,8.9981,250,Fall,2012,August,0,Tuesday,1,7273
13903,2012-08-07,11:00:00,Cloudy,31.16,66.0,6.0032,214,Fall,2012,August,0,Tuesday,1,7273
13904,2012-08-07,12:00:00,Cloudy,32.800000000000004,55.00000000000001,8.9981,283,Fall,2012,August,0,Tuesday,1,7273
13905,2012-08-07,13:00:00,Cloudy,32.800000000000004,52.0,12.998000000000001,253,Fall,2012,August,0,Tuesday,1,7273
13906,2012-08-07,14:00:00,Cloudy,33.62,46.0,0.0,261,Fall,2012,August,0,Tuesday,1,7273
13907,2012-08-07,15:00:00,Clear/Partly Cloudy,32.800000000000004,52.0,0.0,306,Fall,2012,August,0,Tuesday,1,7273
13908,2012-08-07,16:00:00,Light Snow/Rain,31.16,66.0,19.0012,445,Fall,2012,August,0,Tuesday,1,7273
13909,2012-08-07,17:00:00,Cloudy,31.98,62.0,8.9981,868,Fall,2012,August,0,Tuesday,1,7273
13910,2012-08-07,18:00:00,Cloudy,31.16,62.0,11.0014,814,Fall,2012,August,0,Tuesday,1,7273
13911,2012-08-07,19:00:00,Cloudy,31.16,66.0,7.0015,610,Fall,2012,August,0,Tuesday,1,7273
13912,2012-08-07,20:00:00,Cloudy,30.34,70.0,8.9981,448,Fall,2012,August,0,Tuesday,1,7273
13913,2012-08-07,21:00:00,Cloudy,29.52,74.0,0.0,317,Fall,2012,August,0,Tuesday,1,7273
13914,2012-08-07,22:00:00,Clear/Partly Cloudy,29.52,74.0,7.0015,224,Fall,2012,August,0,Tuesday,1,7273
13915,2012-08-07,23:00:00,Clear/Partly Cloudy,29.52,79.0,0.0,138,Fall,2012,August,0,Tuesday,1,7273
13916,2012-08-08,00:00:00,Clear/Partly Cloudy,28.7,84.0,0.0,58,Fall,2012,August,0,Wednesday,1,7534
13917,2012-08-08,01:00:00,Clear/Partly Cloudy,29.52,79.0,0.0,23,Fall,2012,August,0,Wednesday,1,7534
13918,2012-08-08,02:00:00,Clear/Partly Cloudy,28.7,84.0,0.0,6,Fall,2012,August,0,Wednesday,1,7534
13919,2012-08-08,03:00:00,Clear/Partly Cloudy,28.7,84.0,0.0,7,Fall,2012,August,0,Wednesday,1,7534
13920,2012-08-08,04:00:00,Clear/Partly Cloudy,28.7,84.0,0.0,7,Fall,2012,August,0,Wednesday,1,7534
13921,2012-08-08,05:00:00,Cloudy,27.880000000000003,89.0,11.0014,43,Fall,2012,August,0,Wednesday,1,7534
13922,2012-08-08,06:00:00,Cloudy,28.7,84.0,11.0014,173,Fall,2012,August,0,Wednesday,1,7534
13923,2012-08-08,07:00:00,Cloudy,28.7,84.0,11.0014,482,Fall,2012,August,0,Wednesday,1,7534
13924,2012-08-08,08:00:00,Cloudy,30.34,72.0,6.0032,737,Fall,2012,August,0,Wednesday,1,7534
13925,2012-08-08,09:00:00,Cloudy,31.16,66.0,0.0,341,Fall,2012,August,0,Wednesday,1,7534
13926,2012-08-08,10:00:00,Cloudy,32.800000000000004,52.0,8.9981,214,Fall,2012,August,0,Wednesday,1,7534
13927,2012-08-08,11:00:00,Cloudy,32.800000000000004,52.0,0.0,239,Fall,2012,August,0,Wednesday,1,7534
13928,2012-08-08,12:00:00,Cloudy,32.800000000000004,52.0,0.0,280,Fall,2012,August,0,Wednesday,1,7534
13929,2012-08-08,13:00:00,Cloudy,32.800000000000004,52.0,0.0,313,Fall,2012,August,0,Wednesday,1,7534
13930,2012-08-08,14:00:00,Cloudy,32.800000000000004,52.0,16.997899999999998,236,Fall,2012,August,0,Wednesday,1,7534
13931,2012-08-08,15:00:00,Cloudy,34.44,44.0,12.998000000000001,278,Fall,2012,August,0,Wednesday,1,7534
13932,2012-08-08,16:00:00,Cloudy,32.800000000000004,49.0,19.0012,441,Fall,2012,August,0,Wednesday,1,7534
13933,2012-08-08,17:00:00,Cloudy,32.800000000000004,55.00000000000001,19.0012,858,Fall,2012,August,0,Wednesday,1,7534
13934,2012-08-08,18:00:00,Cloudy,31.98,55.00000000000001,11.0014,862,Fall,2012,August,0,Wednesday,1,7534
13935,2012-08-08,19:00:00,Clear/Partly Cloudy,31.16,66.0,15.001299999999999,686,Fall,2012,August,0,Wednesday,1,7534
13936,2012-08-08,20:00:00,Clear/Partly Cloudy,30.34,66.0,12.998000000000001,500,Fall,2012,August,0,Wednesday,1,7534
13937,2012-08-08,21:00:00,Clear/Partly Cloudy,30.34,66.0,7.0015,381,Fall,2012,August,0,Wednesday,1,7534
13938,2012-08-08,22:00:00,Clear/Partly Cloudy,29.52,74.0,7.0015,233,Fall,2012,August,0,Wednesday,1,7534
13939,2012-08-08,23:00:00,Clear/Partly Cloudy,29.52,70.0,8.9981,136,Fall,2012,August,0,Wednesday,1,7534
13940,2012-08-09,00:00:00,Clear/Partly Cloudy,29.52,74.0,12.998000000000001,67,Fall,2012,August,0,Thursday,1,7286
13941,2012-08-09,01:00:00,Clear/Partly Cloudy,28.7,79.0,8.9981,28,Fall,2012,August,0,Thursday,1,7286
13942,2012-08-09,02:00:00,Clear/Partly Cloudy,28.7,84.0,6.0032,14,Fall,2012,August,0,Thursday,1,7286
13943,2012-08-09,03:00:00,Clear/Partly Cloudy,27.880000000000003,83.0,6.0032,6,Fall,2012,August,0,Thursday,1,7286
13944,2012-08-09,04:00:00,Cloudy,27.880000000000003,89.0,8.9981,10,Fall,2012,August,0,Thursday,1,7286
13945,2012-08-09,05:00:00,Cloudy,27.060000000000002,94.0,0.0,41,Fall,2012,August,0,Thursday,1,7286
